timestamp,frame_id,child_frame_id,x,y,z,qx,qy,qz,qw,vx,vy,vz,rx,ry,rz
1696102192.212779240,map,base_link,-0.9582804441452026,66.70721435546875,-28.053722381591797,-0.0,-0.0,-0.17210072199899865,0.9850793579643334,-0.002163129236158901,-0.0002955256368876925,0.0,0.0,0.0,4.954603586604259e-05
1696102192.312233450,map,base_link,-0.9583082795143127,66.70742797851562,-28.05451011657715,-0.0,-0.0,-0.17209849575945405,0.9850797469024186,-0.0027300833680835544,-0.0003737028651730132,0.0,0.0,0.0,-0.0007009158472840925
1696102192.418870046,map,base_link,-0.9588147401809692,66.70816040039062,-28.056398391723633,-0.0,-0.0,-0.17209262537663605,0.9850807724704491,-0.005559581593086009,-0.0007648820176744941,0.0,0.0,0.0,-0.004244997710067525
1696102192.513990485,map,base_link,-0.9584068059921265,66.70793914794922,-28.055599212646484,-0.0,-0.0,-0.17209560117093206,0.985080252597531,-0.0032506315498288777,-0.00044607233691242,0.0,0.0,0.0,-0.0001299964483577577
1696102192.615016798,map,base_link,-0.9587408900260925,66.70832824707031,-28.056623458862305,-0.0,-0.0,-0.17209982344925512,0.9850795149472631,-0.0046911868537390985,-0.0006414071166753641,0.0,0.0,0.0,-0.0026929068234765336
1696102192.715304596,map,base_link,-0.9585286378860474,66.70790100097656,-28.05610466003418,-0.0,-0.0,-0.17209962608581297,0.9850795494279249,-0.002167357479298376,-0.00029638476402339697,0.0,0.0,0.0,0.0020480707754620855
1696102192.815598027,map,base_link,-0.9591537117958069,66.70819854736328,-28.05683708190918,-0.0,-0.0,-0.17209721093881455,0.9850799713663257,-0.00504806281200951,-0.0006917642122642665,0.0,0.0,0.0,0.0008979638426654123
1696102192.906325589,map,base_link,-0.9596351385116577,66.70851135253906,-28.056745529174805,-0.0,-0.0,-0.17209338190646928,0.9850806403051449,-0.0064886727366568146,-0.0008921236686874333,0.0,0.0,0.0,0.0010224089614754286
1696102193.7014517,map,base_link,-0.9594631791114807,66.70904541015625,-28.055381774902344,-0.0,-0.0,-0.17208926041836878,0.9850813603193692,-0.007040432135570793,-0.0009714242359453012,0.0,0.0,0.0,0.006955344287944554
1696102193.107780376,map,base_link,-0.958584725856781,66.70932006835938,-28.05382537841797,-0.0,-0.0,-0.17208672725658772,0.9850818028479243,-0.005355564082537043,-0.0007405578948059163,0.0,0.0,0.0,0.014040499273046098
1696102193.208080111,map,base_link,-0.9582401514053345,66.7093505859375,-28.060115814208984,-0.0,-0.0,-0.17209295806833624,0.9850807143494841,-0.004510433573794613,-0.0006203633562315525,0.0,0.0,0.0,-0.004810094724327917
1696102193.314370362,map,base_link,-0.9583415985107422,66.70906829833984,-28.058902740478516,-0.0,-0.0,-0.172088664091823,0.9850814644947349,-0.003953772721796837,-0.0005458128595610505,0.0,0.0,0.0,-0.0008208233782239917
1696102193.409925147,map,base_link,-0.9579300284385681,66.7094955444336,-28.060972213745117,-0.0,-0.0,-0.17209143288716597,0.9850809807964227,-0.003907708679676086,-0.0005381712361152198,0.0,0.0,0.0,-0.0044579309757358625
1696102193.510713982,map,base_link,-0.9581900238990784,66.7094955444336,-28.059785842895508,-0.0,-0.0,-0.17209225481643392,0.9850808372068739,-0.004120935538643941,-0.0005671354449282049,0.0,0.0,0.0,-0.0005496628290453247
1696102193.611491169,map,base_link,-0.9581597447395325,66.70976257324219,-28.059823989868164,-0.0,-0.0,-0.17210694681970684,0.9850782704213907,-0.0040563196662154926,-0.0005511805924610652,0.0,0.0,0.0,0.000658814387074401
1696102193.711837081,map,base_link,-0.9580788016319275,66.7099838256836,-28.060260772705078,-0.0,-0.0,-0.1721047831239701,0.9850786484468391,-0.0038543331230771185,-0.0005247223388525662,0.0,0.0,0.0,0.0007658142700574024
1696102193.814351367,map,base_link,-0.9580854177474976,66.7099380493164,-28.060407638549805,-0.0,-0.0,-0.17210606250116423,0.9850784249237953,-0.0035730681534940894,-0.0004858897935425392,0.0,0.0,0.0,0.00019204102590449177
1696102193.913148153,map,base_link,-0.9577038288116455,66.71000671386719,-28.06086540222168,-0.0,-0.0,-0.1720968588604772,0.9850800328756831,-0.0023682892957027015,-0.0003246387141378791,0.0,0.0,0.0,-9.66899957550341e-05
1696102194.17073513,map,base_link,-0.9578049182891846,66.71027374267578,-28.060880661010742,-0.0,-0.0,-0.17209344870346094,0.985080628635722,-0.0034097685491329796,-0.00046878000854450063,0.0,0.0,0.0,-0.00018775120316261366
1696102194.114497049,map,base_link,-0.9584702253341675,66.70983123779297,-28.063081741333008,-0.0,-0.0,-0.17208756426455657,0.9850816566282676,-0.0037841086348256938,-0.0005228843392485653,0.0,0.0,0.0,-0.005828406515750998
1696102194.215031830,map,base_link,-0.9579000473022461,66.71035766601562,-28.06145477294922,-0.0,-0.0,-0.17209381983367875,0.9850805637992526,-0.0031467737535545263,-0.00043248467514617927,0.0,0.0,0.0,-0.0005395072182427229
1696102194.315524369,map,base_link,-0.9565830230712891,66.7112808227539,-28.060009002685547,-0.0,-0.0,-0.1721028382362098,0.9850789882395427,-0.003737428512222649,-0.0005096684115536968,0.0,0.0,0.0,0.006848940702124645
1696102194.416241043,map,base_link,-0.9574844837188721,66.71115112304688,-28.061946868896484,-0.0,-0.0,-0.17211135016051934,0.985077501086043,-0.0031525388793604654,-0.00042672858008421734,0.0,0.0,0.0,0.0003063607857352203
1696102194.507179809,map,base_link,-0.9575863480567932,66.71112823486328,-28.06209945678711,-0.0,-0.0,-0.1721127907968961,0.9850772493790038,-0.0033574789003746673,-0.0004538963595117733,0.0,0.0,0.0,-9.799327537260746e-05
1696102194.608096392,map,base_link,-0.9576124548912048,66.71112060546875,-28.062118530273438,-0.0,-0.0,-0.17210233309516493,0.9850790764924412,-0.0032762404142487804,-0.0004469728715109871,0.0,0.0,0.0,-0.00018555432620791769
1696102194.708628932,map,base_link,-0.9575180411338806,66.71129608154297,-28.06270408630371,-0.0,-0.0,-0.17210151610099042,0.985079219228454,-0.002803151029909857,-0.00038270132214952683,0.0,0.0,0.0,-0.0007646325796170225
1696102194.808689845,map,base_link,-0.9575335383415222,66.7118148803711,-28.062528610229492,-0.0,-0.0,-0.172102190945492,0.9850791013272799,-0.0038938095653207106,-0.0005312925483064429,0.0,0.0,0.0,0.0010302851475147057
1696102194.911453865,map,base_link,-0.9574458599090576,66.71172332763672,-28.062978744506836,-0.0,-0.0,-0.17210997198125288,0.9850777418785851,-0.0034606321115452517,-0.00046899715611864386,0.0,0.0,0.0,-0.00033646002905640595
1696102195.10740359,map,base_link,-0.9575055837631226,66.7117691040039,-28.063007354736328,-0.0,-0.0,-0.1721167538634573,0.9850765569434216,-0.0035806358858115443,-0.0004823840850892765,0.0,0.0,0.0,-8.6435236275147e-05
1696102195.112629733,map,base_link,-0.957716703414917,66.71174621582031,-28.06289291381836,-0.0,-0.0,-0.17211687415994134,0.9850765359247021,-0.003482872276241853,-0.00046916372615983325,0.0,0.0,0.0,0.00214678542775284
1696102195.219129942,map,base_link,-0.957450270652771,66.7120361328125,-28.063398361206055,-0.0,-0.0,-0.17211175646632562,0.9850774300967798,-0.003128625851488758,-0.0004233411242404566,0.0,0.0,0.0,0.00032479692297858925
1696102195.317562559,map,base_link,-0.9574294090270996,66.7120361328125,-28.063447952270508,-0.0,-0.0,-0.17209778946441304,0.9850798702955322,-0.0030188317444174453,-0.00041348038189014785,0.0,0.0,0.0,1.5157452104269165e-05
1696102195.413744752,map,base_link,-0.9572024941444397,66.71211242675781,-28.06353187561035,-0.0,-0.0,-0.17209168531530522,0.9850809366977609,-0.0026400601870828354,-0.00036351117436802063,0.0,0.0,0.0,-0.00013805437363641895
1696102195.514926620,map,base_link,-0.9571002125740051,66.71229553222656,-28.063573837280273,-0.0,-0.0,-0.1720855259635853,0.9850820127044428,-0.003059657819397171,-0.0004235198009257601,0.0,0.0,0.0,-0.00019383027620609126
1696102195.613949940,map,base_link,-0.9571284651756287,66.71231842041016,-28.063583374023438,-0.0,-0.0,-0.17209132479838074,0.9850809996792843,-0.0031119498283869833,-0.0004286188727375779,0.0,0.0,0.0,-0.00022933427744587957
1696102195.714875322,map,base_link,-0.9567630290985107,66.71247863769531,-28.063766479492188,-0.0,-0.0,-0.17209534425276177,0.9850802974816436,-0.0025217179768377515,-0.0003461229651561051,0.0,0.0,0.0,-0.0007210968137306432
1696102195.815674269,map,base_link,-0.9569681882858276,66.71246337890625,-28.06365966796875,-0.0,-0.0,-0.17210219117054565,0.9850791012879611,-0.0028949110716731032,-0.0003949973294760564,0.0,0.0,0.0,-0.0002245315076770948
1696102195.915835633,map,base_link,-0.9570528864860535,66.71243286132812,-28.063623428344727,-0.0,-0.0,-0.17210704735606758,0.9850782528562776,-0.002989807778872674,-0.00040622527460073524,0.0,0.0,0.0,-9.689020562334744e-05
1696102196.6151248,map,base_link,-0.957046389579773,66.71249389648438,-28.063575744628906,-0.0,-0.0,-0.17211381247974653,0.9850770708699328,-0.0030679625501357803,-0.0004143854639231974,0.0,0.0,0.0,0.00011650553732186674
1696102196.107679973,map,base_link,-0.9551988840103149,66.71215057373047,-28.064178466796875,-0.0,-0.0,-0.17211861576525647,0.9850762316222293,-0.004349506181239125,-0.0005850073351384699,0.0,0.0,0.0,-0.0016985967933439172
1696102196.208883219,map,base_link,-0.9568877816200256,66.71263885498047,-28.063642501831055,-0.0,-0.0,-0.17211407067039428,0.9850770257585274,-0.0028337674432175534,-0.0003826663906587848,0.0,0.0,0.0,0.00010923634748733574
1696102196.308222962,map,base_link,-0.9571714401245117,66.71290588378906,-28.06377410888672,-0.0,-0.0,-0.17209395966934513,0.9850805393699166,-0.003810467566027702,-0.0005236379301950414,0.0,0.0,0.0,-0.000225172006800735
1696102196.410541403,map,base_link,-0.9569615721702576,66.7127685546875,-28.0637264251709,-0.0,-0.0,-0.17209187030231998,0.9850809043808785,-0.003256417504456921,-0.00044830631077052036,0.0,0.0,0.0,-7.095017589987233e-06
1696102196.509882010,map,base_link,-0.9566892981529236,66.71287536621094,-28.063764572143555,-0.0,-0.0,-0.17209056143714088,0.9850811330363858,-0.0028501021820142203,-0.00039281164518211153,0.0,0.0,0.0,-8.310716914151503e-05
1696102196.610654429,map,base_link,-0.9568989872932434,66.71297454833984,-28.063785552978516,-0.0,-0.0,-0.17209939436042995,0.9850795899117863,-0.0034371039334976125,-0.00047011617168591426,0.0,0.0,0.0,-0.0001622416683588508
1696102196.711424031,map,base_link,-0.9569194316864014,66.7129135131836,-28.063817977905273,-0.0,-0.0,-0.17210331496506207,0.9850789049502768,-0.0031343504838567153,-0.0004272503701554305,0.0,0.0,0.0,-0.0003521639151070367
1696102196.811814936,map,base_link,-0.9568572044372559,66.712890625,-28.06379508972168,-0.0,-0.0,-0.1720963566838125,0.9850801206075361,-0.003059302339941958,-0.00041954299410176923,0.0,0.0,0.0,-2.080936844359301e-05
1696102196.912231666,map,base_link,-0.9568555951118469,66.71290588378906,-28.063793182373047,-0.0,-0.0,-0.17209504008555568,0.985080350620167,-0.0031327865867041694,-0.00043010922912711704,0.0,0.0,0.0,-0.00021760161636184505
1696102197.13391134,map,base_link,-0.956896960735321,66.71292877197266,-28.063753128051758,-0.0,-0.0,-0.17208970468975768,0.9850812827070627,-0.003214033346210794,-0.000443296395817351,0.0,0.0,0.0,1.6723252267420263e-05
1696102197.114061790,map,base_link,-0.9568192362785339,66.71305847167969,-28.06395149230957,-0.0,-0.0,-0.17209426553635082,0.9850804859347808,-0.0030305537810426117,-0.00041635160139837383,0.0,0.0,0.0,-0.00046477871358751823
1696102197.217039960,map,base_link,-0.9567985534667969,66.71297454833984,-28.06382179260254,-0.0,-0.0,-0.17209439628402973,0.9850804630930589,-0.0025159880088640087,-0.00034561916853587213,0.0,0.0,0.0,-0.0003701582030555974
1696102197.315223418,map,base_link,-0.9567749500274658,66.71292877197266,-28.063806533813477,-0.0,-0.0,-0.1720995769013078,0.9850795580207676,-0.002515451778355082,-0.00034400110048133834,0.0,0.0,0.0,8.08943416303361e-05
1696102197.418360695,map,base_link,-0.9567826986312866,66.71298217773438,-28.0639591217041,-0.0,-0.0,-0.17210065288161713,0.9850793700396537,-0.002627257352601039,-0.00035895610662574763,0.0,0.0,0.0,-0.0004617234452561943
1696102197.506623748,map,base_link,-0.9567789435386658,66.71305847167969,-28.063867568969727,-0.0,-0.0,-0.1721141464027739,0.9850770125264544,-0.0027882543666970954,-0.00037649538243416004,0.0,0.0,0.0,0.00010434891934937869
1696102197.614588441,map,base_link,-0.9567291140556335,66.71311950683594,-28.063982009887695,-0.0,-0.0,-0.17211053877928578,0.9850776428490822,-0.002946630259044445,-0.0003991399491449653,0.0,0.0,0.0,-0.00012954256959891918
1696102197.708287788,map,base_link,-0.9566829204559326,66.7131118774414,-28.06386375427246,-0.0,-0.0,-0.17210392979451378,0.9850787975331137,-0.0026037289988624893,-0.0003547304802364887,0.0,0.0,0.0,0.0003244108933401699
1696102197.808408319,map,base_link,-0.9569945931434631,66.71341705322266,-28.063051223754883,-0.0,-0.0,-0.17209000154652584,0.9850812308473432,-0.005429254623189387,-0.0007486403226891621,0.0,0.0,0.0,0.0037640449390347786
1696102197.909293188,map,base_link,-0.9566832780838013,66.71314239501953,-28.063644409179688,-0.0,-0.0,-0.17209439780765473,0.9850804628268803,-0.003016039336998016,-0.00041431025661792844,0.0,0.0,0.0,0.0007894691951909672
1696102198.10217066,map,base_link,-0.9565606713294983,66.7131118774414,-28.063724517822266,-0.0,-0.0,-0.17209559918505205,0.9850802529444684,-0.002635074991001834,-0.000361602370858466,0.0,0.0,0.0,0.00041984451674977
1696102198.110133912,map,base_link,-0.9556939601898193,66.7134780883789,-28.062870025634766,-0.0,-0.0,-0.17210562633052226,0.9850785011284018,-0.004505672391141669,-0.0006129444189130144,0.0,0.0,0.0,0.005620046173664432
1696102198.210746006,map,base_link,-0.9565134644508362,66.71305084228516,-28.06507110595703,-0.0,-0.0,-0.17210041057259837,0.985079412372801,-0.0021377304711784426,-0.0002921345605259304,0.0,0.0,0.0,-0.005340438862012512
1696102198.313521803,map,base_link,-0.956659734249115,66.71279907226562,-28.067413330078125,-0.0,-0.0,-0.17209348282701303,0.9850806226743416,-0.003808128702713896,-0.0005235317478736832,0.0,0.0,0.0,-0.01760747513354121
1696102198.411942739,map,base_link,-0.9562942385673523,66.71324157714844,-28.064367294311523,-0.0,-0.0,-0.17209808759967882,0.9850798182099425,-0.0025278560393428517,-0.000346143590239577,0.0,0.0,0.0,-0.0017522614656712418
1696102198.513072223,map,base_link,-0.9562753438949585,66.7133560180664,-28.063997268676758,-0.0,-0.0,-0.17211020972015206,0.9850777003414936,-0.002560061073869843,-0.00034687647021774346,0.0,0.0,0.0,-0.0002140106726878593
1696102198.613271923,map,base_link,-0.9564374685287476,66.7132339477539,-28.063045501708984,-0.0,-0.0,-0.1721107286226818,0.9850776096800544,-0.00316391709179761,-0.0004285016891469363,0.0,0.0,0.0,0.006032106886156121
1696102198.714142680,map,base_link,-0.9562696814537048,66.7137451171875,-28.065275192260742,-0.0,-0.0,-0.1721090573361456,0.9850779016823306,-0.0034554007565937767,-0.0004686625909614734,0.0,0.0,0.0,-0.0027090332037891826
1696102198.814949435,map,base_link,-0.9563207030296326,66.7137222290039,-28.064714431762695,-0.0,-0.0,-0.17210758346330246,0.9850781591906412,-0.003449910682761258,-0.0004685203502622219,0.0,0.0,0.0,6.742361742904616e-05
1696102198.915580603,map,base_link,-0.9560760855674744,66.71334075927734,-28.06615447998047,-0.0,-0.0,-0.17210426044655236,0.9850787397645658,-0.0011814536321819334,-0.0001609142491351507,0.0,0.0,0.0,-0.005448420544490152
1696102199.15945203,map,base_link,-0.9558585286140442,66.71373748779297,-28.065889358520508,-0.0,-0.0,-0.17210732178290786,0.9850782049100034,-0.00047829537663034995,-6.497045689366745e-05,0.0,0.0,0.0,-0.002053610735029491
1696102199.113520710,map,base_link,-0.9561789035797119,66.71428680419922,-28.06447982788086,-0.0,-0.0,-0.1720937803318987,0.9850805707002226,-0.0037035132854076557,-0.0005090188965988858,0.0,0.0,0.0,0.005175042084114883
1696102199.207530817,map,base_link,-0.9560701251029968,66.71412658691406,-28.065513610839844,-0.0,-0.0,-0.17210001893752952,0.9850794807941652,-0.002815606760717929,-0.0003849013663384411,0.0,0.0,0.0,-1.946635128647994e-05
1696102199.308175137,map,base_link,-0.9558032155036926,66.71366119384766,-28.066064834594727,-0.0,-0.0,-0.1721058515092648,0.9850784617868116,-0.001345895437565661,-0.0001830575414208069,0.0,0.0,0.0,0.0002626090093350698
1696102199.408514681,map,base_link,-0.9559735655784607,66.7141342163086,-28.06620979309082,-0.0,-0.0,-0.17210484082138464,0.985078638366423,-0.002182395068110389,-0.00029709262385713955,0.0,0.0,0.0,-3.458058536059939e-05
1696102199.509438175,map,base_link,-0.9557405710220337,66.71495819091797,-28.067087173461914,-0.0,-0.0,-0.1721079823269508,0.9850780895032363,-0.0044277866065007224,-0.0006011130409326929,0.0,0.0,0.0,-0.0020842573650918933
1696102199.611339582,map,base_link,-0.9558262825012207,66.71498107910156,-28.06561279296875,-0.0,-0.0,-0.1721097386994991,0.985077782636879,-0.0036834903050176762,-0.0004993014855079007,0.0,0.0,0.0,0.007220240020318058
1696102199.710417590,map,base_link,-0.9554930329322815,66.71460723876953,-28.065502166748047,-0.0,-0.0,-0.17210668119363975,0.9850783168299416,-0.0014559255942947359,-0.0001978798150707329,0.0,0.0,0.0,0.009241408774799087
1696102199.811070966,map,base_link,-0.9552146196365356,66.7151107788086,-28.06778907775879,-0.0,-0.0,-0.1721080610234642,0.9850780757537666,-0.0016921396488415229,-0.0002297078532446503,0.0,0.0,0.0,0.00028492657844380904
1696102199.911831096,map,base_link,-0.9554957747459412,66.71541595458984,-28.069868087768555,-0.0,-0.0,-0.17210184863880784,0.9850791611312792,-0.0037209200779459712,-0.0005078534914422717,0.0,0.0,0.0,-0.007028361838180192
1696102200.12347349,map,base_link,-0.9556787014007568,66.715576171875,-28.06964111328125,-0.0,-0.0,-0.17210222998367625,0.9850790945069567,-0.004667550385382355,-0.0006368443618278415,0.0,0.0,0.0,-0.0030006858122942856
1696102200.113229082,map,base_link,-0.9549417495727539,66.71554565429688,-28.067832946777344,-0.0,-0.0,-0.1720985066919719,0.9850797449924515,-0.0016041555505022127,-0.00021958005329055286,0.0,0.0,0.0,0.006953480676550218
1696102200.213968604,map,base_link,-0.9539796710014343,66.71607208251953,-28.068387985229492,-0.0,-0.0,-0.17209070601748905,0.9850811077786449,-0.0031869077275414716,-0.0004391768163193405,0.0,0.0,0.0,0.005387468438237353
1696102200.314874338,map,base_link,-0.9543536305427551,66.71678161621094,-28.07011604309082,-0.0,-0.0,-0.17210230663930678,0.9850790811145215,-0.003155622014549398,-0.0004305269652047795,0.0,0.0,0.0,-0.00028968799384753965
1696102200.415027797,map,base_link,-0.9545736908912659,66.71612548828125,-28.07085418701172,-0.0,-0.0,-0.17210474296448713,0.9850786554631705,-0.003460125476802014,-0.00047107204617814064,0.0,0.0,0.0,-0.0011264539699859539
1696102200.515683093,map,base_link,-0.9543351531028748,66.71674346923828,-28.070629119873047,-0.0,-0.0,-0.17210628334798012,0.9850783863389475,-0.002137828234720241,-0.00029066029724170265,0.0,0.0,0.0,0.00014587628662143822
1696102200.606969964,map,base_link,-0.954280436038971,66.71751403808594,-28.071292877197266,-0.0,-0.0,-0.1720985189444111,0.9850797428518872,-0.005536764361985867,-0.0007578754547156883,0.0,0.0,0.0,0.0007927076131596059
